pos_east,pos_north,to_shadow,height
368.178,-493.411,True,0
368.178,-500.97,True,0
368.178,-508.529,True,0
368.178,-516.088,True,0
368.178,-523.647,True,0
368.178,-531.206,True,0
368.178,-538.766,True,0
368.178,-546.325,True,0
368.178,-553.884,True,0
368.178,-561.443,True,0
368.178,-569.002,True,0
368.178,-576.561,True,0
368.178,-584.12,True,0
368.178,-591.679,True,0
368.178,-599.238,True,0
368.178,-606.797,True,0
368.178,-614.356,True,0
368.178,-621.915,True,0
368.178,-629.474,True,0
368.178,-637.033,True,0
368.178,-644.592,True,0
368.178,-652.151,True,0
368.178,-659.71,True,0
368.178,-667.269,True,0
368.178,-674.828,True,0
368.178,-682.388,True,0
368.178,-689.947,True,0
368.178,-697.506,True,0
368.178,-705.065,True,0
368.178,-712.624,True,0
368.178,-720.183,True,0
368.178,-727.742,True,0
368.178,-735.301,True,0
368.178,-742.86,True,0
368.178,-750.419,True,0
375.737,-432.939,True,0
375.737,-440.498,True,0
375.737,-448.057,True,0
375.737,-455.616,True,0
375.737,-463.175,True,0
375.737,-470.734,True,0
375.737,-478.293,True,0
375.737,-485.852,True,0
375.737,-493.411,True,0
375.737,-500.97,True,0
375.737,-508.529,True,0
375.737,-516.088,True,0
375.737,-523.647,True,0
375.737,-531.206,True,0
375.737,-538.766,True,0
375.737,-546.325,True,0
375.737,-553.884,True,0
375.737,-561.443,True,0
375.737,-569.002,True,0
375.737,-576.561,True,0
375.737,-584.12,True,0
375.737,-591.679,True,0
375.737,-599.238,True,0
375.737,-606.797,True,0
375.737,-614.356,True,0
375.737,-621.915,True,0
375.737,-629.474,True,0
375.737,-637.033,True,0
375.737,-644.592,True,0
375.737,-652.151,True,0
375.737,-659.71,True,0
375.737,-667.269,True,0
375.737,-674.828,True,0
375.737,-682.388,True,0
375.737,-689.947,True,0
375.737,-697.506,True,0
375.737,-705.065,True,0
375.737,-712.624,True,0
375.737,-720.183,True,0
375.737,-727.742,True,0
375.737,-735.301,True,0
375.737,-742.86,True,0
375.737,-750.419,True,0
383.296,-432.939,True,0
383.296,-440.498,True,0
383.296,-448.057,True,0
383.296,-455.616,True,0
383.296,-463.175,True,0
383.296,-470.734,True,0
383.296,-478.293,True,0
383.296,-485.852,True,0
383.296,-493.411,True,0
383.296,-500.97,True,0
383.296,-508.529,True,0
383.296,-516.088,True,0
383.296,-523.647,True,0
383.296,-531.206,True,0
383.296,-538.766,True,0
383.296,-546.325,True,0
383.296,-553.884,True,0
383.296,-561.443,True,0
383.296,-569.002,True,0
383.296,-576.561,True,0
383.296,-584.12,True,0
383.296,-591.679,True,0
383.296,-599.238,True,0
383.296,-606.797,True,0
383.296,-614.356,True,0
383.296,-621.915,True,0
383.296,-629.474,True,0
383.296,-637.033,True,0
383.296,-644.592,True,0
383.296,-652.151,True,0
383.296,-659.71,True,0
383.296,-667.269,True,0
383.296,-674.828,True,0
383.296,-682.388,True,0
383.296,-689.947,True,0
383.296,-697.506,True,0
383.296,-705.065,True,0
383.296,-712.624,True,0
383.296,-720.183,True,0
383.296,-727.742,True,0
383.296,-735.301,True,0
383.296,-742.86,True,0
383.296,-750.419,True,0
390.855,-432.939,True,0
390.855,-440.498,True,0
390.855,-448.057,True,0
390.855,-455.616,True,0
390.855,-463.175,True,0
390.855,-470.734,True,0
390.855,-478.293,True,0
390.855,-485.852,True,0
390.855,-493.411,True,0
390.855,-500.97,True,0
390.855,-508.529,True,0
390.855,-516.088,True,0
390.855,-523.647,True,0
390.855,-531.206,True,0
390.855,-538.766,True,0
390.855,-546.325,True,0
390.855,-553.884,True,0
390.855,-561.443,True,0
390.855,-569.002,True,0
390.855,-576.561,True,0
390.855,-584.12,True,0
390.855,-591.679,True,0
390.855,-599.238,True,0
390.855,-606.797,True,0
390.855,-614.356,True,0
390.855,-621.915,True,0
390.855,-629.474,True,0
390.855,-637.033,True,0
390.855,-644.592,True,0
390.855,-652.151,True,0
390.855,-659.71,True,0
390.855,-667.269,True,0
390.855,-674.828,True,0
390.855,-682.388,True,0
390.855,-689.947,True,0
390.855,-697.506,True,0
390.855,-705.065,True,0
390.855,-712.624,True,0
390.855,-720.183,True,0
390.855,-727.742,True,0
390.855,-735.301,True,0
390.855,-742.86,True,0
390.855,-750.419,True,0
398.414,-432.939,True,0
398.414,-440.498,True,0
398.414,-448.057,True,0
398.414,-455.616,True,0
398.414,-463.175,True,0
398.414,-470.734,True,0
398.414,-478.293,True,0
398.414,-485.852,True,0
398.414,-493.411,True,0
398.414,-500.97,True,0
398.414,-508.529,True,0
398.414,-516.088,True,0
398.414,-523.647,True,0
398.414,-531.206,True,0
398.414,-538.766,True,0
398.414,-546.325,True,0
398.414,-553.884,True,0
398.414,-561.443,True,0
398.414,-569.002,True,0
398.414,-576.561,True,0
398.414,-584.12,True,0
398.414,-591.679,True,0
398.414,-599.238,True,0
398.414,-606.797,True,0
398.414,-614.356,True,0
398.414,-621.915,True,0
398.414,-629.474,True,0
398.414,-637.033,True,0
398.414,-644.592,True,0
398.414,-652.151,True,0
398.414,-659.71,True,0
398.414,-667.269,True,0
398.414,-674.828,True,0
398.414,-682.388,True,0
398.414,-689.947,True,0
398.414,-697.506,True,0
398.414,-705.065,True,0
398.414,-712.624,True,0
398.414,-720.183,True,0
398.414,-727.742,True,0
398.414,-735.301,True,0
398.414,-742.86,True,0
398.414,-750.419,True,0
405.973,-432.939,True,0
405.973,-440.498,True,0
405.973,-448.057,True,0
405.973,-455.616,True,0
405.973,-463.175,True,0
405.973,-470.734,True,0
405.973,-478.293,True,0
405.973,-485.852,True,0
405.973,-493.411,True,0
405.973,-500.97,True,0
405.973,-508.529,True,0
405.973,-516.088,True,0
405.973,-523.647,True,0
405.973,-531.206,True,0
405.973,-538.766,True,0
405.973,-546.325,True,0
405.973,-553.884,True,0
405.973,-561.443,True,0
405.973,-569.002,True,0
405.973,-576.561,True,0
405.973,-584.12,True,0
405.973,-591.679,True,0
405.973,-599.238,True,0
405.973,-606.797,True,0
405.973,-614.356,True,0
405.973,-621.915,True,0
405.973,-629.474,True,0
405.973,-637.033,True,0
405.973,-644.592,True,0
405.973,-652.151,True,0
405.973,-659.71,True,0
405.973,-667.269,True,0
405.973,-674.828,True,0
405.973,-682.388,True,0
405.973,-689.947,True,0
405.973,-697.506,True,0
405.973,-705.065,True,0
405.973,-712.624,True,0
405.973,-720.183,True,0
405.973,-727.742,True,0
405.973,-735.301,True,0
405.973,-742.86,True,0
405.973,-750.419,True,0
413.532,-432.939,True,0
413.532,-440.498,True,0
413.532,-448.057,True,0
413.532,-455.616,True,0
413.532,-463.175,True,0
413.532,-470.734,True,0
413.532,-478.293,True,0
413.532,-485.852,True,0
413.532,-493.411,True,0
413.532,-500.97,True,0
413.532,-508.529,True,0
413.532,-516.088,True,0
413.532,-523.647,True,0
413.532,-531.206,True,0
413.532,-538.766,True,0
413.532,-546.325,True,0
413.532,-553.884,True,0
413.532,-561.443,True,0
413.532,-569.002,True,0
413.532,-576.561,True,0
413.532,-584.12,True,0
413.532,-591.679,True,0
413.532,-599.238,True,0
413.532,-606.797,True,0
413.532,-614.356,True,0
413.532,-621.915,True,0
413.532,-629.474,True,0
413.532,-637.033,True,0
413.532,-644.592,True,0
413.532,-652.151,True,0
413.532,-659.71,True,0
413.532,-667.269,True,0
413.532,-674.828,True,0
413.532,-682.388,True,0
413.532,-689.947,True,0
413.532,-697.506,True,0
413.532,-705.065,True,0
413.532,-712.624,True,0
413.532,-720.183,True,0
413.532,-727.742,True,0
413.532,-735.301,True,0
413.532,-742.86,True,0
413.532,-750.419,True,0
421.091,-432.939,True,0
421.091,-440.498,True,0
421.091,-448.057,True,0
421.091,-455.616,True,0
421.091,-463.175,True,0
421.091,-470.734,True,0
421.091,-478.293,True,0
421.091,-485.852,True,0
421.091,-493.411,True,0
421.091,-500.97,True,0
421.091,-508.529,True,0
421.091,-516.088,True,0
421.091,-523.647,True,0
421.091,-531.206,True,0
421.091,-538.766,True,0
421.091,-546.325,True,0
421.091,-553.884,True,0
421.091,-561.443,True,0
421.091,-569.002,True,0
421.091,-576.561,True,0
421.091,-584.12,True,0
421.091,-591.679,True,0
421.091,-599.238,True,0
421.091,-606.797,True,0
421.091,-614.356,True,0
421.091,-621.915,True,0
421.091,-629.474,True,0
421.091,-637.033,True,0
421.091,-644.592,True,0
421.091,-652.151,True,0
421.091,-659.71,True,0
421.091,-667.269,True,0
421.091,-674.828,True,0
421.091,-682.388,True,0
421.091,-689.947,True,0
421.091,-697.506,True,0
421.091,-705.065,True,0
421.091,-712.624,True,0
421.091,-720.183,True,0
421.091,-727.742,True,0
421.091,-735.301,True,0
421.091,-742.86,True,0
421.091,-750.419,True,0
421.091,-757.978,True,0
428.65,-432.939,True,0
428.65,-440.498,True,0
428.65,-448.057,True,0
428.65,-455.616,True,0
428.65,-463.175,True,0
428.65,-470.734,True,0
428.65,-478.293,True,0
428.65,-485.852,True,0
428.65,-493.411,True,0
428.65,-500.97,True,0
428.65,-508.529,True,0
428.65,-516.088,True,0
428.65,-523.647,True,0
428.65,-531.206,True,0
428.65,-538.766,True,0
428.65,-546.325,True,0
428.65,-553.884,True,0
428.65,-561.443,True,0
428.65,-569.002,True,0
428.65,-576.561,True,0
428.65,-584.12,True,0
428.65,-591.679,True,0
428.65,-599.238,True,0
428.65,-606.797,True,0
428.65,-614.356,True,0
428.65,-621.915,True,0
428.65,-629.474,True,0
428.65,-637.033,True,0
428.65,-644.592,True,0
428.65,-652.151,True,0
428.65,-659.71,True,0
428.65,-667.269,True,0
428.65,-674.828,True,0
428.65,-682.388,True,0
428.65,-689.947,True,0
428.65,-697.506,True,0
428.65,-705.065,True,0
428.65,-712.624,True,0
428.65,-720.183,True,0
428.65,-727.742,True,0
428.65,-735.301,True,0
428.65,-742.86,True,0
428.65,-750.419,True,0
428.65,-757.978,True,0
428.65,-765.537,True,0
436.209,-432.939,True,0
436.209,-440.498,True,0
436.209,-448.057,True,0
436.209,-455.616,True,0
436.209,-463.175,True,0
436.209,-470.734,True,0
436.209,-478.293,True,0
436.209,-485.852,True,0
436.209,-493.411,True,0
436.209,-500.97,True,0
436.209,-508.529,True,0
436.209,-516.088,True,0
436.209,-523.647,True,0
436.209,-531.206,True,0
436.209,-538.766,True,0
436.209,-546.325,True,0
436.209,-553.884,True,0
436.209,-561.443,True,0
436.209,-569.002,True,0
436.209,-576.561,True,0
436.209,-584.12,True,0
436.209,-591.679,True,0
436.209,-599.238,True,0
436.209,-606.797,True,0
436.209,-614.356,True,0
436.209,-621.915,True,0
436.209,-629.474,True,0
436.209,-637.033,True,0
436.209,-644.592,True,0
436.209,-652.151,True,0
436.209,-659.71,True,0
436.209,-667.269,True,0
436.209,-674.828,True,0
436.209,-682.388,True,0
436.209,-689.947,True,0
436.209,-697.506,True,0
436.209,-705.065,True,0
436.209,-712.624,True,0
436.209,-720.183,True,0
436.209,-727.742,True,0
436.209,-735.301,True,0
436.209,-742.86,True,0
436.209,-750.419,True,0
436.209,-757.978,True,0
436.209,-765.537,True,0
436.209,-773.096,True,0
443.768,-432.939,True,0
443.768,-440.498,True,0
443.768,-448.057,True,0
443.768,-455.616,True,0
443.768,-463.175,True,0
443.768,-470.734,True,0
443.768,-478.293,True,0
443.768,-485.852,True,0
443.768,-493.411,True,0
443.768,-500.97,True,0
443.768,-508.529,True,0
443.768,-516.088,True,0
443.768,-523.647,True,0
443.768,-531.206,True,0
443.768,-538.766,True,0
443.768,-546.325,True,0
443.768,-553.884,True,0
443.768,-561.443,True,0
443.768,-569.002,True,0
443.768,-576.561,True,0
443.768,-584.12,True,0
443.768,-591.679,True,0
443.768,-599.238,True,0
443.768,-606.797,True,0
443.768,-614.356,True,0
443.768,-621.915,True,0
443.768,-629.474,True,0
443.768,-637.033,True,0
443.768,-644.592,True,0
443.768,-652.151,True,0
443.768,-659.71,True,0
443.768,-667.269,True,0
443.768,-674.828,True,0
443.768,-682.388,True,0
443.768,-689.947,True,0
443.768,-697.506,True,0
443.768,-705.065,True,0
443.768,-712.624,True,0
443.768,-720.183,True,0
443.768,-727.742,True,0
443.768,-735.301,True,0
443.768,-742.86,True,0
443.768,-750.419,True,0
443.768,-757.978,True,0
443.768,-765.537,True,0
443.768,-773.096,True,0
451.327,-432.939,True,0
451.327,-440.498,True,0
451.327,-448.057,True,0
451.327,-455.616,True,0
451.327,-463.175,True,0
451.327,-470.734,True,0
451.327,-478.293,True,0
451.327,-485.852,True,0
451.327,-493.411,True,0
451.327,-500.97,True,0
451.327,-508.529,True,0
451.327,-516.088,True,0
451.327,-523.647,True,0
451.327,-531.206,True,0
451.327,-538.766,True,0
451.327,-546.325,True,0
451.327,-553.884,True,0
451.327,-561.443,True,0
451.327,-569.002,True,0
451.327,-576.561,True,0
451.327,-584.12,True,0
451.327,-591.679,True,0
451.327,-599.238,True,0
451.327,-606.797,True,0
451.327,-614.356,True,0
451.327,-621.915,True,0
451.327,-629.474,True,0
451.327,-637.033,True,0
451.327,-644.592,True,0
451.327,-652.151,True,0
451.327,-659.71,True,0
451.327,-667.269,True,0
451.327,-674.828,True,0
451.327,-682.388,True,0
451.327,-689.947,True,0
451.327,-697.506,True,0
451.327,-705.065,True,0
451.327,-712.624,True,0
451.327,-720.183,True,0
451.327,-727.742,True,0
451.327,-735.301,True,0
451.327,-742.86,True,0
451.327,-750.419,True,0
451.327,-757.978,True,0
451.327,-765.537,True,0
451.327,-773.096,True,0
458.886,-432.939,True,0
458.886,-440.498,True,0
458.886,-448.057,True,0
458.886,-455.616,True,0
458.886,-463.175,True,0
458.886,-470.734,True,0
458.886,-478.293,True,0
458.886,-485.852,True,0
458.886,-493.411,True,0
458.886,-500.97,True,0
458.886,-508.529,True,0
458.886,-516.088,True,0
458.886,-523.647,True,0
458.886,-531.206,True,0
458.886,-538.766,True,0
458.886,-546.325,True,0
458.886,-553.884,True,0
458.886,-561.443,True,0
458.886,-569.002,True,0
458.886,-576.561,True,0
458.886,-584.12,True,0
458.886,-591.679,True,0
458.886,-599.238,True,0
458.886,-606.797,True,0
458.886,-614.356,True,0
458.886,-621.915,True,0
458.886,-629.474,True,0
458.886,-637.033,True,0
458.886,-644.592,True,0
458.886,-652.151,True,0
458.886,-659.71,True,0
458.886,-667.269,True,0
458.886,-674.828,True,0
458.886,-682.388,True,0
458.886,-689.947,True,0
458.886,-697.506,True,0
458.886,-705.065,True,0
458.886,-712.624,True,0
458.886,-720.183,True,0
458.886,-727.742,True,0
458.886,-735.301,True,0
458.886,-742.86,True,0
458.886,-750.419,True,0
458.886,-757.978,True,0
458.886,-765.537,True,0
458.886,-773.096,True,0
466.445,-432.939,True,0
466.445,-440.498,True,0
466.445,-448.057,True,0
466.445,-455.616,True,0
466.445,-463.175,True,0
466.445,-470.734,True,0
466.445,-478.293,True,0
466.445,-485.852,True,0
466.445,-493.411,True,0
466.445,-500.97,True,0
466.445,-508.529,True,0
466.445,-516.088,True,0
466.445,-523.647,True,0
466.445,-531.206,True,0
466.445,-538.766,True,0
466.445,-546.325,True,0
466.445,-553.884,True,0
466.445,-561.443,True,0
466.445,-569.002,True,0
466.445,-576.561,True,0
466.445,-584.12,True,0
466.445,-591.679,True,0
466.445,-599.238,True,0
466.445,-606.797,True,0
466.445,-614.356,True,0
466.445,-621.915,True,0
466.445,-629.474,True,0
466.445,-637.033,True,0
466.445,-644.592,True,0
466.445,-652.151,True,0
466.445,-659.71,True,0
466.445,-667.269,True,0
466.445,-674.828,True,0
466.445,-682.388,True,0
466.445,-689.947,True,0
466.445,-697.506,True,0
466.445,-705.065,True,0
466.445,-712.624,True,0
466.445,-720.183,True,0
466.445,-727.742,True,0
466.445,-735.301,True,0
466.445,-742.86,True,0
466.445,-750.419,True,0
466.445,-757.978,True,0
466.445,-765.537,True,0
466.445,-773.096,True,0
474.004,-432.939,True,0
474.004,-440.498,True,0
474.004,-448.057,True,0
474.004,-455.616,True,0
474.004,-463.175,True,0
474.004,-470.734,True,0
474.004,-478.293,True,0
474.004,-485.852,True,0
474.004,-493.411,True,0
474.004,-500.97,True,0
474.004,-508.529,True,0
474.004,-516.088,True,0
474.004,-523.647,True,0
474.004,-531.206,True,0
474.004,-538.766,True,0
474.004,-546.325,True,0
474.004,-553.884,True,0
474.004,-561.443,True,0
474.004,-569.002,True,0
474.004,-576.561,True,0
474.004,-584.12,True,0
474.004,-591.679,True,0
474.004,-599.238,True,0
474.004,-606.797,True,0
474.004,-614.356,True,0
474.004,-621.915,True,0
474.004,-629.474,True,0
474.004,-637.033,True,0
474.004,-644.592,True,0
474.004,-652.151,True,0
474.004,-659.71,True,0
474.004,-667.269,True,0
474.004,-674.828,True,0
474.004,-682.388,True,0
474.004,-689.947,True,0
474.004,-697.506,True,0
474.004,-705.065,True,0
474.004,-712.624,True,0
474.004,-720.183,True,0
474.004,-727.742,True,0
474.004,-735.301,True,0
474.004,-742.86,True,0
474.004,-750.419,True,0
474.004,-757.978,True,0
474.004,-765.537,True,0
474.004,-773.096,True,0
481.564,-432.939,True,0
481.564,-440.498,True,0
481.564,-448.057,True,0
481.564,-455.616,True,0
481.564,-463.175,True,0
481.564,-470.734,True,0
481.564,-478.293,True,0
481.564,-485.852,True,0
481.564,-493.411,True,0
481.564,-500.97,True,0
481.564,-508.529,True,0
481.564,-516.088,True,0
481.564,-523.647,True,0
481.564,-531.206,True,0
481.564,-538.766,True,0
481.564,-546.325,True,0
481.564,-553.884,True,0
481.564,-561.443,True,0
481.564,-569.002,True,0
481.564,-576.561,True,0
481.564,-584.12,True,0
481.564,-591.679,True,0
481.564,-599.238,True,0
481.564,-606.797,True,0
481.564,-614.356,True,0
481.564,-621.915,True,0
481.564,-629.474,True,0
481.564,-637.033,True,0
481.564,-644.592,True,0
481.564,-652.151,True,0
481.564,-659.71,True,0
481.564,-667.269,True,0
481.564,-674.828,True,0
481.564,-682.388,True,0
481.564,-689.947,True,0
481.564,-697.506,True,0
481.564,-705.065,True,0
481.564,-712.624,True,0
481.564,-720.183,True,0
481.564,-727.742,True,0
481.564,-735.301,True,0
481.564,-742.86,True,0
481.564,-750.419,True,0
481.564,-757.978,True,0
481.564,-765.537,True,0
481.564,-773.096,True,0
489.123,-432.939,True,0
489.123,-440.498,True,0
489.123,-448.057,True,0
489.123,-455.616,True,0
489.123,-463.175,True,0
489.123,-470.734,True,0
489.123,-478.293,True,0
489.123,-485.852,True,0
489.123,-493.411,True,0
489.123,-500.97,True,0
489.123,-508.529,True,0
489.123,-516.088,True,0
489.123,-523.647,True,0
489.123,-531.206,True,0
489.123,-538.766,True,0
489.123,-546.325,True,0
489.123,-553.884,True,0
489.123,-561.443,True,0
489.123,-569.002,True,0
489.123,-576.561,True,0
489.123,-584.12,True,0
489.123,-591.679,True,0
489.123,-599.238,True,0
489.123,-606.797,True,0
489.123,-614.356,True,0
489.123,-621.915,True,0
489.123,-629.474,True,0
489.123,-637.033,True,0
489.123,-644.592,True,0
489.123,-652.151,True,0
489.123,-659.71,True,0
489.123,-667.269,True,0
489.123,-674.828,True,0
489.123,-682.388,True,0
489.123,-689.947,True,0
489.123,-697.506,True,0
489.123,-705.065,True,0
489.123,-712.624,True,0
489.123,-720.183,True,0
489.123,-727.742,True,0
489.123,-735.301,True,0
489.123,-742.86,True,0
489.123,-750.419,True,0
489.123,-757.978,True,0
489.123,-765.537,True,0
489.123,-773.096,True,0
496.682,-432.939,True,0
496.682,-440.498,True,0
496.682,-448.057,True,0
496.682,-455.616,True,0
496.682,-463.175,True,0
496.682,-470.734,True,0
496.682,-478.293,True,0
496.682,-485.852,True,0
496.682,-493.411,True,0
496.682,-500.97,True,0
496.682,-508.529,True,0
496.682,-516.088,True,0
496.682,-523.647,True,0
496.682,-531.206,True,0
496.682,-538.766,True,0
496.682,-546.325,True,0
496.682,-553.884,True,0
496.682,-561.443,True,0
496.682,-569.002,True,0
496.682,-576.561,True,0
496.682,-584.12,True,0
496.682,-591.679,True,0
496.682,-599.238,True,0
496.682,-606.797,True,0
496.682,-614.356,True,0
496.682,-621.915,True,0
496.682,-629.474,True,0
496.682,-637.033,True,0
496.682,-644.592,True,0
496.682,-652.151,True,0
496.682,-659.71,True,0
496.682,-667.269,True,0
496.682,-674.828,True,0
496.682,-682.388,True,0
496.682,-689.947,True,0
496.682,-697.506,True,0
496.682,-705.065,True,0
496.682,-712.624,True,0
496.682,-720.183,True,0
496.682,-727.742,True,0
496.682,-735.301,True,0
496.682,-742.86,True,0
496.682,-750.419,True,0
496.682,-757.978,True,0
496.682,-765.537,True,0
496.682,-773.096,True,0
504.241,-432.939,True,0
504.241,-440.498,True,0
504.241,-448.057,True,0
504.241,-455.616,True,0
504.241,-463.175,True,0
504.241,-470.734,True,0
504.241,-478.293,True,0
504.241,-485.852,True,0
504.241,-493.411,True,0
504.241,-500.97,True,0
504.241,-508.529,True,0
504.241,-516.088,True,0
504.241,-523.647,True,0
504.241,-531.206,True,0
504.241,-538.766,True,0
504.241,-546.325,True,0
504.241,-553.884,True,0
504.241,-561.443,True,0
504.241,-569.002,True,0
504.241,-576.561,True,0
504.241,-584.12,True,0
504.241,-591.679,True,0
504.241,-599.238,True,0
504.241,-606.797,True,0
504.241,-614.356,True,0
504.241,-621.915,True,0
504.241,-629.474,True,0
504.241,-637.033,True,0
504.241,-644.592,True,0
504.241,-652.151,True,0
504.241,-659.71,True,0
504.241,-667.269,True,0
504.241,-674.828,True,0
504.241,-682.388,True,0
504.241,-689.947,True,0
504.241,-697.506,True,0
504.241,-705.065,True,0
504.241,-712.624,True,0
504.241,-720.183,True,0
504.241,-727.742,True,0
504.241,-735.301,True,0
504.241,-742.86,True,0
504.241,-750.419,True,0
504.241,-757.978,True,0
504.241,-765.537,True,0
504.241,-773.096,True,0
511.8,-432.939,True,0
511.8,-440.498,True,0
511.8,-448.057,True,0
511.8,-455.616,True,0
511.8,-463.175,True,0
511.8,-470.734,True,0
511.8,-478.293,True,0
511.8,-485.852,True,0
511.8,-493.411,True,0
511.8,-500.97,True,0
511.8,-508.529,True,0
511.8,-516.088,True,0
511.8,-523.647,True,0
511.8,-531.206,True,0
511.8,-538.766,True,0
511.8,-546.325,True,0
511.8,-553.884,True,0
511.8,-561.443,True,0
511.8,-569.002,True,0
511.8,-576.561,True,0
511.8,-584.12,True,0
511.8,-591.679,True,0
511.8,-599.238,True,0
511.8,-606.797,True,0
511.8,-614.356,True,0
511.8,-621.915,True,0
511.8,-629.474,True,0
511.8,-637.033,True,0
511.8,-644.592,True,0
511.8,-652.151,True,0
511.8,-659.71,True,0
511.8,-667.269,True,0
511.8,-674.828,True,0
511.8,-682.388,True,0
511.8,-689.947,True,0
511.8,-697.506,True,0
511.8,-705.065,True,0
511.8,-712.624,True,0
511.8,-720.183,True,0
511.8,-727.742,True,0
511.8,-735.301,True,0
511.8,-742.86,True,0
511.8,-750.419,True,0
511.8,-757.978,True,0
511.8,-765.537,True,0
511.8,-773.096,True,0
519.359,-432.939,True,0
519.359,-440.498,True,0
519.359,-448.057,True,0
398.414,-424.622,True,0
405.973,-424.622,True,0
413.532,-424.622,True,0
421.091,-424.622,True,0
428.65,-424.622,True,0
436.209,-424.622,True,0
443.768,-424.622,True,0
451.327,-424.622,True,0
458.886,-424.622,True,0
466.445,-424.622,True,0
474.004,-424.622,True,0
481.564,-424.622,True,0
489.123,-424.622,True,0
496.682,-424.622,True,0
504.241,-424.622,True,0
511.8,-424.622,True,0
519.359,-424.622,True,0
519.359,-455.616,True,0
519.359,-463.175,True,0
519.359,-470.734,True,0
519.359,-478.293,True,0
519.359,-485.852,True,0
519.359,-493.411,True,0
519.359,-500.97,True,0
519.359,-508.529,True,0
519.359,-516.088,True,0
519.359,-523.647,True,0
519.359,-531.206,True,0
519.359,-538.766,True,0
519.359,-546.325,True,0
519.359,-553.884,True,0
519.359,-561.443,True,0
519.359,-569.002,True,0
519.359,-576.561,True,0
519.359,-584.12,True,0
519.359,-591.679,True,0
519.359,-599.238,True,0
519.359,-606.797,True,0
519.359,-614.356,True,0
519.359,-621.915,True,0
519.359,-629.474,True,0
519.359,-637.033,True,0
519.359,-644.592,True,0
519.359,-652.151,True,0
519.359,-659.71,True,0
519.359,-667.269,True,0
519.359,-674.828,True,0
519.359,-682.388,True,0
519.359,-689.947,True,0
519.359,-697.506,True,0
519.359,-705.065,True,0
519.359,-712.624,True,0
519.359,-720.183,True,0
519.359,-727.742,True,0
519.359,-735.301,True,0
519.359,-742.86,True,0
519.359,-750.419,True,0
519.359,-757.978,True,0
519.359,-765.537,True,0
519.359,-773.096,True,0
527.218,-432.939,True,0
527.218,-440.498,True,0
527.218,-448.057,True,0
527.218,-424.622,True,0
527.218,-455.616,True,0
527.218,-463.175,True,0
527.218,-470.734,True,0
527.218,-478.293,True,0
527.218,-485.852,True,0
527.218,-493.411,True,0
527.218,-500.97,True,0
527.218,-508.529,True,0
527.218,-516.088,True,0
527.218,-523.647,True,0
527.218,-531.206,True,0
527.218,-538.766,True,0
527.218,-546.325,True,0
527.218,-553.884,True,0
527.218,-561.443,True,0
527.218,-569.002,True,0
527.218,-576.561,True,0
527.218,-584.12,True,0
527.218,-591.679,True,0
527.218,-599.238,True,0
527.218,-606.797,True,0
527.218,-614.356,True,0
527.218,-621.915,True,0
527.218,-629.474,True,0
527.218,-637.033,True,0
527.218,-644.592,True,0
527.218,-652.151,True,0
527.218,-659.71,True,0
527.218,-667.269,True,0
527.218,-674.828,True,0
527.218,-682.388,True,0
527.218,-689.947,True,0
527.218,-697.506,True,0
527.218,-705.065,True,0
527.218,-712.624,True,0
527.218,-720.183,True,0
527.218,-727.742,True,0
527.218,-735.301,True,0
527.218,-742.86,True,0
527.218,-750.419,True,0
527.218,-757.978,True,0
527.218,-765.537,True,0
527.218,-773.096,True,0
547.8,-444.097,True,0
555.359,-444.097,True,0
562.918,-444.097,True,0
570.477,-444.097,True,0
578.036,-444.097,True,0
585.595,-444.097,True,0
593.154,-444.097,True,0
600.713,-444.097,True,0
608.272,-444.097,True,0
615.831,-444.097,True,0
623.39,-444.097,True,0
630.949,-444.097,True,0
638.508,-444.097,True,0
646.067,-444.097,True,0
653.626,-444.097,True,0
661.185,-444.097,True,0
668.745,-444.097,True,0
676.304,-444.097,True,0
547.8,-452.414,True,0
547.8,-452.414,True,0
547.8,-459.973,True,0
547.8,-467.532,True,0
547.8,-475.091,True,0
547.8,-482.65,True,0
547.8,-490.209,True,0
547.8,-497.768,True,0
547.8,-505.327,True,0
547.8,-512.886,True,0
547.8,-520.445,True,0
547.8,-528.004,True,0
547.8,-535.563,True,0
547.8,-543.122,True,0
547.8,-550.681,True,0
547.8,-558.24,True,0
547.8,-565.799,True,0
547.8,-573.358,True,0
547.8,-580.918,True,0
547.8,-588.477,True,0
547.8,-596.036,True,0
547.8,-603.595,True,0
547.8,-611.154,True,0
547.8,-618.713,True,0
547.8,-626.272,True,0
547.8,-633.831,True,0
547.8,-641.39,True,0
547.8,-648.949,True,0
547.8,-656.508,True,0
547.8,-664.067,True,0
547.8,-671.626,True,0
547.8,-679.185,True,0
547.8,-686.744,True,0
547.8,-694.303,True,0
547.8,-701.862,True,0
547.8,-709.421,True,0
547.8,-716.981,True,0
547.8,-724.54,True,0
547.8,-732.099,True,0
547.8,-739.658,True,0
547.8,-747.217,True,0
547.8,-754.776,True,0
547.8,-762.335,True,0
555.359,-452.414,True,0
555.359,-459.973,True,0
555.359,-467.532,True,0
555.359,-475.091,True,0
555.359,-482.65,True,0
555.359,-490.209,True,0
555.359,-497.768,True,0
555.359,-505.327,True,0
555.359,-512.886,True,0
555.359,-520.445,True,0
555.359,-528.004,True,0
555.359,-535.563,True,0
555.359,-543.122,True,0
555.359,-550.681,True,0
555.359,-558.24,True,0
555.359,-565.799,True,0
