pos_east,pos_north
168.845,644.4900251968503
168.845,642.4900251968503
146.252,642.4900251968503
146.252,644.4897651968504
146.252,640.6641351968503
168.845,640.6640251968504
168.845,638.6640251968504
146.252,638.6640251968504
146.252,640.6641351968503
146.252,636.8385051968504
168.845,636.8380251968504
168.845,634.8380251968504
146.252,634.8380251968504
146.252,636.8385051968504
146.252,633.0128751968504
168.845,633.0130251968503
168.845,631.0130251968503
146.252,631.0130251968503
146.252,633.0128751968504
146.252,629.1872451968504
168.845,629.1870251968503
168.845,627.1870251968503
146.252,627.1870251968503
146.252,629.1872451968504
146.252,625.3616151968504
168.845,625.3610251968503
168.845,623.3610251968503
146.252,623.3610251968503
146.252,625.3616151968504
146.252,621.5359851968504
168.845,621.5360251968503
168.845,619.5360251968503
146.252,619.5360251968503
146.252,621.5359851968504
146.252,617.7103551968504
168.845,617.7100251968503
168.845,615.7100251968503
146.252,615.7100251968503
146.252,617.7103551968504
146.252,613.8847251968505
168.845,613.8850251968504
168.845,611.8850251968504
146.252,611.8850251968504
146.252,613.8847251968505
146.252,610.0591051968504
168.845,610.0590251968504
168.845,608.0590251968504
146.252,608.0590251968504
146.252,610.0591051968504
146.252,606.2334751968505
168.845,606.2330251968503
168.845,604.2330251968503
146.252,604.2330251968503
146.252,606.2334751968505
146.252,602.4078551968505
168.845,602.4080251968503
168.845,600.4080251968503
146.252,600.4080251968503
146.252,602.4078551968505
146.252,598.5822251968505
168.845,598.5820251968503
168.845,596.5820251968503
146.252,596.5820251968503
146.252,598.5822251968505
146.252,594.7566051968505
168.845,594.7560251968503
168.845,592.7560251968503
146.252,592.7560251968503
146.252,594.7566051968505
146.252,590.9309751968506
168.845,590.9310251968503
168.845,588.9310251968503
146.252,588.9310251968503
146.252,590.9309751968506
146.252,587.1053551968505
168.845,587.1050251968503
168.845,585.1050251968503
146.252,585.1050251968503
146.252,587.1053551968505
146.252,583.2797251968506
168.845,583.2800251968504
168.845,581.2800251968504
146.252,581.2800251968504
146.252,583.2797251968506
146.252,579.4541051968506
168.845,579.4540251968504
168.845,577.4540251968504
146.252,577.4540251968504
146.252,579.4541051968506
146.252,575.6284751968506
168.845,575.6280251968503
168.845,573.6280251968503
146.252,573.6280251968503
146.252,575.6284751968506
146.252,571.8028551968506
168.845,571.8030251968503
168.845,569.8030251968503
146.252,569.8030251968503
146.252,571.8028551968506
146.252,567.9772251968506
168.845,567.9770251968503
168.845,565.9770251968503
146.252,565.9770251968503
146.252,567.9772251968506
123.454,652.1440251968503
146.047,652.1440251968503
146.047,650.1440251968503
123.454,650.1440251968503
123.454,652.1440251968503
123.454,648.3183951968504
146.047,648.3180251968504
146.047,646.3180251968504
123.454,646.3180251968504
123.454,648.3183951968504
123.454,644.4927651968503
146.047,644.4930251968503
146.047,642.4930251968503
123.454,642.4930251968503
123.454,644.4927651968503
123.454,640.6671351968504
146.047,640.6670251968503
146.047,638.6670251968503
123.454,638.6670251968503
123.454,640.6671351968504
123.454,636.8415051968503
146.047,636.8410251968503
146.047,634.8410251968503
123.454,634.8410251968503
123.454,636.8415051968503
123.454,633.0158751968504
146.047,633.0160251968504
146.047,631.0160251968504
123.454,631.0160251968504
123.454,633.0158751968504
123.454,629.1902451968504
146.047,629.1900251968503
146.047,627.1900251968503
123.454,627.1900251968503
123.454,629.1902451968504
123.454,625.3646151968504
146.047,625.3640251968503
146.047,623.3640251968503
123.454,623.3640251968503
123.454,625.3646151968504
123.454,621.5389851968504
146.047,621.5390251968504
146.047,619.5390251968504
123.454,619.5390251968504
123.454,621.5389851968504
123.454,617.7133551968504
146.047,617.7130251968504
146.047,615.7130251968504
123.454,615.7130251968504
123.454,617.7133551968504
123.454,613.8877251968504
146.047,613.8880251968503
146.047,611.8880251968503
123.454,611.8880251968503
123.454,613.8877251968504
123.454,610.0621051968504
146.047,610.0620251968503
146.047,608.0620251968503
123.454,608.0620251968503
123.454,610.0621051968504
123.454,606.2364751968505
146.047,606.2360251968503
146.047,604.2360251968503
123.454,604.2360251968503
123.454,606.2364751968505
123.454,602.4108551968504
146.047,602.4110251968503
146.047,600.4110251968503
123.454,600.4110251968503
123.454,602.4108551968504
123.454,598.5852251968505
146.047,598.5850251968503
146.047,596.5850251968503
123.454,596.5850251968503
123.454,598.5852251968505
123.454,594.7596051968505
146.047,594.7590251968503
146.047,592.7590251968503
123.454,592.7590251968503
123.454,594.7596051968505
123.454,590.9339751968505
146.047,590.9340251968504
146.047,588.9340251968504
123.454,588.9340251968504
123.454,590.9339751968505
123.454,587.1083551968505
146.047,587.1080251968503
146.047,585.1080251968503
123.454,585.1080251968503
123.454,587.1083551968505
123.454,583.2827251968505
146.047,583.2830251968503
146.047,581.2830251968503
123.454,581.2830251968503
123.454,583.2827251968505
123.454,579.4571051968505
146.047,579.4570251968503
146.047,577.4570251968503
123.454,577.4570251968503
123.454,579.4571051968505
123.454,575.6314751968505
146.047,575.6310251968503
146.047,573.6310251968503
123.454,573.6310251968503
123.454,575.6314751968505
123.454,571.8058551968505
146.047,571.8060251968503
146.047,569.8060251968503
123.454,569.8060251968503
123.454,571.8058551968505
123.454,567.9802251968506
146.047,567.9800251968503
146.047,565.9800251968503
123.454,565.9800251968503
123.454,567.9802251968506
123.454,564.1546051968505
146.047,564.1540251968504
146.047,562.1540251968504
123.454,562.1540251968504
123.454,564.1546051968505
191.787,633.0310251968504
214.379,633.0310251968504
214.379,631.0310251968504
191.787,631.0310251968504
191.787,633.0310251968504
191.787,629.2053951968503
214.379,629.2050251968503
214.379,627.2050251968503
191.787,627.2050251968503
191.787,629.2053951968503
191.787,625.3797651968504
214.379,625.3800251968503
214.379,623.3800251968503
191.787,623.3800251968503
191.787,625.3797651968504
191.787,621.5541351968503
214.379,621.5540251968503
214.379,619.5540251968503
191.787,619.5540251968503
191.787,621.5541351968503
191.787,617.7285051968504
214.379,617.7280251968504
214.379,615.7280251968504
191.787,615.7280251968504
191.787,617.7285051968504
191.856,613.8820251968503
203.152,613.8820251968503
203.152,611.8820251968503
191.856,611.8820251968503
191.856,613.8820251968503
191.856,610.0563951968503
203.152,610.0560251968503
203.152,608.0560251968503
191.856,608.0560251968503
191.856,610.0563951968503
191.747,640.6490251968503
203.043,640.6490251968503
203.043,638.6490251968503
191.747,638.6490251968503
191.747,640.6490251968503
191.747,636.8233951968504
203.043,636.8230251968503
203.043,634.8230251968503
191.747,634.8230251968503
191.747,636.8233951968504
169.025,652.1450251968504
191.617,652.1450251968504
191.617,650.1450251968504
169.025,650.1450251968504
169.025,652.1450251968504
169.025,648.3193951968503
191.617,648.3190251968504
191.617,646.3190251968504
169.025,646.3190251968504
169.025,648.3193951968503
169.025,644.4937651968503
191.617,644.4930251968503
191.617,642.4930251968503
169.025,642.4930251968503
169.025,644.4937651968503
169.025,640.6681351968504
191.617,640.6680251968503
191.617,638.6680251968503
169.025,638.6680251968503
169.025,640.6681351968504
169.025,636.8425051968504
191.617,636.8420251968503
191.617,634.8420251968503
169.025,634.8420251968503
169.025,636.8425051968504
169.025,633.0168751968504
191.617,633.0160251968504
191.617,631.0160251968504
169.025,631.0160251968504
169.025,633.0168751968504
169.025,629.1912451968503
191.617,629.1910251968503
191.617,627.1910251968503
169.025,627.1910251968503
169.025,629.1912451968503
169.025,625.3656151968504
191.617,625.3650251968503
191.617,623.3650251968503
169.025,623.3650251968503
169.025,625.3656151968504
169.025,621.5399851968505
191.617,621.5400251968504
191.617,619.5400251968504
169.025,619.5400251968504
169.025,621.5399851968505
169.025,617.7143551968504
191.617,617.7140251968503
191.617,615.7140251968503
169.025,615.7140251968503
169.025,617.7143551968504
169.025,613.8887251968504
191.617,613.8880251968503
191.617,611.8880251968503
169.025,611.8880251968503
169.025,613.8887251968504
169.025,610.0631051968504
191.617,610.0630251968503
